mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,pitch_mean,zcr_mean,centroid_mean,label
-105.94247,148.8599,3.9700534,22.9452,-0.65168124,20.137247,5.187891,1.8225381,-2.6484587,3.4181616,-2.6768982,-2.600167,-1.5913303,425.40482,0.007478060787671233,1679.4419797113326,healthy
-247.88278,200.97025,56.476997,44.507526,-11.488488,-11.291831,-2.707584,-18.323128,-5.4330564,6.5417066,2.2643085,-7.0456085,-18.004688,502.78476,0.015023009417808219,688.9162915658284,healthy
-178.10292,126.12817,51.12132,51.452118,11.675653,27.491365,12.139979,12.549317,6.023768,5.3484015,3.8672268,5.626705,1.7582084,252.48683,0.006012834821428572,1563.8167181123813,healthy
-257.2346,208.72798,76.61944,53.211235,1.2798128,-5.9622474,-9.92309,-0.023555271,1.5786188,10.09842,5.081057,-3.5731628,-14.515718,517.2439,0.010986328125,632.7466884962521,healthy
-115.812706,140.52013,19.975672,27.416395,2.1796372,11.464798,-0.87472135,13.200299,1.992288,-4.2512565,-2.389448,1.785226,-1.6304022,397.52628,0.007404808859223301,1936.6992574724234,healthy
-267.63068,186.16919,71.08651,54.79596,-7.537957,-22.33884,-8.076102,-9.532875,-12.739517,1.9980909,-2.0136838,4.7435613,-12.810763,473.36575,0.014155415655339806,742.1286435734738,healthy
-166.0963,141.22896,46.88009,39.85543,6.849337,25.23874,9.7941065,15.344333,6.6227965,4.636084,6.206863,7.5473313,4.323151,297.08008,0.006433435388513513,1567.5140458753128,healthy
-258.90808,199.60245,96.716125,68.23137,2.1596248,5.9243627,-15.250873,-10.6109495,-12.2831745,3.3859076,0.66709775,-4.3265786,-2.0358996,457.22028,0.014041385135135136,646.2612903085344,healthy
-136.37909,174.8575,-18.542171,18.173952,5.921242,16.975754,-3.552184,-1.1544788,3.9852614,-3.2083707,-5.6218243,0.35325852,-5.0562153,450.70905,0.008040889616935484,1209.0664588824288,healthy
-199.81073,231.62126,-19.275839,-5.8878107,-40.926155,-13.700594,3.8580365,-19.44255,-8.03541,17.257814,-18.419155,-13.746034,4.5099187,814.45996,0.02517798639112903,1036.6870676459896,healthy
-137.50565,214.64915,1.8899465,17.256245,20.894068,15.217303,8.981822,8.080831,2.5781167,5.159144,-1.9611179,3.682979,0.6087843,289.09686,0.004033336900684931,912.5223864563812,healthy
-204.17062,280.6735,-0.96008193,-18.750633,-18.342937,-22.239628,-14.47237,0.89703035,-3.8647466,15.4257345,5.347195,-15.788146,-1.084326,682.1369,0.02646751926369863,916.6538570390144,healthy
-155.44008,191.36646,-4.344928,23.128624,3.9088762,10.328078,7.3430457,4.733402,-2.8931854,-0.18562908,-1.1233898,-1.7086201,-2.4400446,407.2388,0.00653232672275641,1018.6580281780786,healthy
-226.51097,240.12245,1.9950933,-7.5431604,-36.144363,-26.024828,-3.1088512,-7.9353714,-11.310323,12.553924,0.76713055,-21.4098,0.51244015,758.512,0.026554987980769232,976.1269490379491,healthy
-137.50565,214.64915,1.8899465,17.256245,20.894068,15.217303,8.981822,8.080831,2.5781167,5.159144,-1.9611179,3.682979,0.6087843,289.09686,0.004033336900684931,912.5223864563812,healthy
-204.17062,280.6735,-0.96008193,-18.750633,-18.342937,-22.239628,-14.47237,0.89703035,-3.8647466,15.4257345,5.347195,-15.788146,-1.084326,682.1369,0.02646751926369863,916.6538570390144,healthy
-183.97495,187.30995,2.2471247,22.046902,8.94209,13.495455,8.050422,4.551297,2.1618576,1.3517606,0.8996092,-0.21712635,-0.71069324,356.66406,0.006193938078703704,1060.443901005252,healthy
-315.03104,179.50124,21.973911,52.099697,23.48286,-2.4483583,-8.625009,-14.958993,0.48514932,2.8336108,-7.8327746,-10.062961,-4.3340497,636.9983,0.016807389439312675,1031.0976975228482,healthy
-134.68698,184.17207,-13.89083,29.534996,1.0445337,5.561537,5.8795376,4.2424173,-2.994145,1.1413862,-1.8030994,-3.6102445,-4.997102,362.974,0.007854423137626262,1120.9290281215192,healthy
-199.39412,147.05463,-12.871787,95.267365,26.459211,-0.66979486,4.0558043,-9.715872,1.8627383,10.861258,-15.255295,-19.2761,3.0101275,312.59296,0.011151554608585858,1439.582693863724,healthy
-140.8965,218.42213,-6.008234,20.26873,15.499766,14.62663,10.226946,5.8205686,1.4301088,4.4910126,0.77766657,1.2119195,0.9762504,309.9495,0.004893313172043011,848.1937186099091,healthy
-172.24713,171.37285,-49.231136,72.401695,56.896667,24.018883,-2.910233,-24.431238,11.934618,9.914495,-7.286813,-16.396008,-10.142483,1219.2369,0.02003003192204301,1551.7427304232488,healthy
-147.50694,183.06876,-14.062503,22.4878,8.369428,13.934793,3.969136,3.6705816,-0.83265924,0.16723111,-1.532998,-2.9643877,-2.8709733,390.82355,0.006883726728723404,1075.3112816337841,healthy
-210.62529,143.12263,-26.806503,83.445465,42.9603,12.983073,-1.875568,-13.843817,10.705794,13.998839,-12.541666,-20.131258,3.2199361,768.44446,0.01658701795212766,1485.761394037948,healthy
-145.4901,211.1167,9.974176,24.766521,4.1676035,18.985159,10.093608,5.161275,1.8385522,4.821425,2.4360836,0.15208595,3.4877777,304.5809,0.004553506540697675,840.1257255158844,healthy
-199.90215,165.68703,-21.4467,85.46197,44.239212,21.650751,-9.302271,-8.464971,22.333853,4.2521176,-9.215338,-14.991815,-0.6320673,629.0067,0.010178203730620155,1342.5705654882129,healthy
-241.62898,183.50006,27.620552,29.333168,17.376736,12.320329,12.708674,12.454922,8.335173,3.8139877,4.658034,4.4962316,3.425659,279.68323,0.004286878690944882,968.066488412677,healthy
-293.33112,188.41647,18.424126,34.54947,22.971117,8.957686,-3.8132563,-1.6990443,-1.1547391,5.556388,4.3098245,-11.818006,-6.2884235,599.6346,0.03258373119212963,1471.6984175487505,healthy
-103.26555,169.15128,-28.994122,24.53999,1.3339326,16.0344,-5.3835006,1.984416,0.7162215,-3.7870104,-3.0911767,-4.478184,-6.0963893,455.40546,0.008400333737864078,1336.7565566950486,healthy
-302.93506,177.55382,50.024902,82.18879,20.11507,-22.333555,-20.679531,-17.075611,-12.980722,-19.102343,-10.225625,-2.151447,-9.216494,423.10864,0.0171728041565534,709.6568620905717,healthy
-168.31277,177.09856,46.607826,29.366613,11.15983,12.860901,11.430125,14.121389,6.902139,3.0267005,3.3530319,6.647863,1.170133,255.90717,0.0045867919921875,1107.4234365502457,healthy
-255.63657,219.40083,63.980713,73.1999,15.708163,-6.7085786,-36.21073,-11.367308,-8.395422,-17.873985,7.1964254,0.55896795,-11.493288,440.8545,0.0133331298828125,654.4634657838672,healthy
-181.82646,177.32648,0.97072154,18.696535,5.576763,11.25494,5.279796,7.121064,-0.25210756,-7.4848866,7.065856,-0.66989946,-6.1404815,372.05484,0.00685802057160804,1084.8516899499068,healthy
-295.57474,184.64075,59.258125,64.723434,27.500696,-9.029341,-19.6619,-21.430408,-10.473615,-10.462592,-4.142637,-0.42379105,-10.606877,410.2459,0.014444782506281407,593.3895517707579,healthy
-129.1994,189.02837,16.35845,23.805822,6.1603904,17.100727,17.141048,2.9925086,1.1112225,8.9294195,0.9733097,2.1423004,2.365566,273.278,0.0047607421875,1077.71518743956,healthy
-279.6626,214.48003,75.03681,62.644108,25.20268,10.925177,-11.172777,-23.345095,-2.7453341,-4.2381754,-12.521104,2.735004,-13.067007,419.2005,0.01387999487704918,546.8197177129069,healthy
-129.44455,125.18,-4.196544,25.909922,-5.419525,9.966023,-1.4325812,0.24187377,-3.5697765,-3.3164601,-4.3696966,-1.2328625,-6.6988993,548.90076,0.012677873883928572,2071.4129887831773,pathological
-198.9426,163.76625,-5.358936,27.862139,-53.95112,-6.4750314,-0.55834854,-5.977502,5.656647,-25.274807,-22.513615,-1.8631508,-4.690066,772.17847,0.014644077845982142,1471.1784582626908,pathological
-111.599304,156.74368,13.739421,26.233633,4.1077466,20.393791,6.3530984,6.1635833,0.5576705,2.722189,1.9717017,1.8732919,0.41245908,377.82187,0.005891081574675325,1601.5031185582693,pathological
-178.09132,229.8057,1.8622454,32.382767,-34.581657,-17.853836,-11.313361,-2.0362165,21.578842,0.9513167,-16.676178,-8.370223,6.152523,728.9801,0.017118379667207792,1038.4559716702877,pathological
-130.56464,125.169586,-12.9291315,25.648788,2.336828,10.122249,-5.1795363,1.1263875,-3.9588935,-3.8483183,-4.4892178,-3.5194983,-5.8813744,493.41882,0.011127672697368422,1870.575304910266,pathological
-196.59964,163.77193,-21.119732,33.10362,-45.6598,-11.776502,-1.1001107,-7.2445436,13.13838,-21.339382,-17.080956,-0.68047667,-1.7865222,738.4763,0.02223607113486842,1509.8081465797977,pathological
-110.88288,146.0202,-14.127434,26.520376,4.9745903,11.931004,-1.634087,1.841942,-2.5834105,-2.5119462,-4.9230766,-2.5084507,-5.53611,486.54373,0.008373877245508981,1726.8388286645861,pathological
-202.99161,192.70674,-17.401867,36.22946,-44.432552,-19.040262,1.178908,-2.2991512,20.557621,-10.615424,-19.350033,4.524003,-0.1072913,725.37787,0.020569213136227546,1369.103234724685,pathological
-183.22676,127.653915,-3.3628144,28.181334,3.3735974,13.9108515,1.0073873,1.8692873,-1.16144,-1.8208576,-3.3943791,-2.2608259,-5.023978,493.04498,0.01034886232718894,1867.5485477245268,pathological
-278.86716,130.04153,22.936838,39.73869,4.254593,0.5920778,-10.683264,-9.068152,11.7164135,-6.0353947,-12.670222,-10.5582285,-9.81863,704.93146,0.01741179812001992,1291.4220170832643,pathological
-153.94014,100.24125,-13.713363,31.976904,-4.527882,6.6173744,-0.57511336,-2.433775,-7.1731915,-5.5556335,-10.950928,-7.6997814,-12.712942,646.5283,0.013108197380514705,1815.7490796272696,pathological
-275.11047,74.14515,-11.921547,82.59678,29.21345,20.917831,-12.309639,-14.841734,12.824242,-9.810029,-19.069674,-29.226227,-16.57722,292.85977,0.013129739200367647,1394.0854790814044,pathological
-108.93347,141.9388,-21.647533,28.048433,6.4515653,12.957959,-0.26954603,1.0105462,-3.535615,-1.5569377,-5.592648,-2.7064528,-5.5864305,438.02725,0.007902692078025478,1560.5852300619133,pathological
-204.4223,133.032,-51.476784,80.799164,50.74702,39.643585,-31.024345,-16.754602,23.888323,-8.055805,-15.545454,-17.694517,-7.6042743,1219.2238,0.03365097531847134,1577.1201757690512,pathological
-144.91704,120.49147,-23.24253,29.384699,1.1307465,8.348236,-4.389091,-1.6625675,-7.127403,-5.6594086,-9.196015,-6.7192802,-10.587071,605.3266,0.011297817887931034,1715.719206045327,pathological
-209.70622,79.51863,-36.25407,82.78217,22.417225,28.197891,-27.95287,-16.21078,16.425642,-9.921226,-20.13118,-17.886488,-11.188175,1137.7643,0.019497575431034482,2316.587414189196,pathological
-131.42586,124.08109,-22.415615,29.096472,7.668626,11.363123,-3.058469,0.080083124,-6.1992593,-4.4742937,-7.2364874,-4.4582934,-7.878201,505.8263,0.009349681712962963,1579.9436540766653,pathological
-217.50212,87.249275,-44.690464,98.93553,31.943533,26.504354,-27.51867,-3.897771,25.646654,-14.429112,-12.17309,-13.905379,-2.211083,594.0241,0.011913158275462963,2217.4604566538123,pathological
-174.21776,149.2081,11.384048,30.358414,4.6174803,17.04316,3.6865437,6.954693,3.8923938,1.5399939,0.42258662,2.1456087,-1.4067647,407.7322,0.009361190025252526,1663.0202518850842,pathological
-282.71765,156.35211,15.334763,46.170307,21.46666,16.247736,-8.21397,-2.898144,11.949299,-11.004846,-9.001007,-8.975129,-9.65577,545.5968,0.015803079044117648,1269.1459238701739,pathological
-144.30388,128.68767,-12.147586,21.45901,-0.24800125,10.47513,-5.497439,-0.5340774,-5.290794,-6.237481,-8.282967,-7.4695473,-11.563096,636.4204,0.012536863617549668,1674.658691452855,pathological
-292.62585,150.72581,64.78786,33.70813,-28.524647,-5.724871,-16.862423,-9.189418,6.95063,-7.006308,0.34931865,-23.267029,-23.84264,546.656,0.013038079470198676,857.1181957328755,pathological
-133.1155,132.06166,16.420786,32.520874,8.023322,20.951334,5.4034147,5.4424386,4.6030674,1.8513465,-1.1935036,1.8543655,-1.1357361,329.95868,0.007336846713362069,2053.3047233573157,pathological
-260.2244,205.80779,71.95461,43.28433,0.61675566,12.008106,-11.18416,-14.830372,-3.1500926,0.11515034,6.100071,-12.589345,-12.376614,495.50323,0.011853448275862068,619.4371969295556,pathological
-144.41202,112.59088,-13.864646,26.593712,-2.9823115,7.927975,-4.170568,0.18067764,-6.1903048,-3.5515065,-6.1605883,-5.8735533,-9.843715,563.59906,0.012523609203296704,1943.838390022119,pathological
-287.18967,136.3222,51.96919,29.488646,-34.302715,1.6661749,-14.537829,-17.13731,11.631923,-3.212702,-11.659016,-27.054283,-26.680527,593.7825,0.013612851991758242,995.6030619067272,pathological
-116.99261,127.87302,0.56987566,25.994043,3.9166815,14.304074,-0.98452234,2.3955996,-0.6184193,-2.7623155,-3.8858125,-1.6720887,-5.7318606,451.5534,0.009323846726190476,1914.6700431838697,pathological
-321.84167,167.96568,70.052055,39.51841,-9.434891,6.3124433,-10.288918,-15.14494,3.3578162,3.0705144,1.7414545,-6.3332586,-15.077348,443.9501,0.018415178571428572,761.7949052325436,pathological
-127.451164,101.72718,23.378004,26.066685,18.8694,21.229954,10.659279,13.311527,-1.1606646,3.0409813,-7.858422,1.876659,-4.3088374,320.8213,0.009412042025862068,2764.039181303007,pathological
-158.40988,190.07845,-36.77076,13.970492,-15.132383,-9.81588,-23.026525,25.53253,-0.60934836,0.17980818,1.0300452,-23.39515,-2.1687932,747.22876,0.025171740301724137,1425.4967660049067,pathological
-122.66439,105.02426,32.476562,26.976145,20.331669,25.899231,16.857372,13.679692,-1.7731547,-0.22043459,-7.7795615,4.4724636,-1.2763261,275.92508,0.008104112413194444,2719.1149096482695,pathological
-137.48505,195.11038,-15.627195,3.0397203,-11.112939,3.2800853,-35.105583,35.58707,2.4968703,7.040075,-1.7815331,-17.96796,9.945477,716.96436,0.018290201822916668,1516.652148802082,pathological
-125.254654,99.982216,31.587357,29.527132,22.116915,22.509169,16.283531,11.77545,0.8945104,1.4724277,-3.9268816,2.835376,-4.318297,320.1007,0.009913394325657895,2886.5606128303752,pathological
-160.4023,201.52402,-10.679064,-0.41767487,-18.249205,-1.2001994,-33.85868,27.617357,-4.659092,6.3856807,-10.987923,-14.652329,10.295181,798.06683,0.021416915090460526,1382.4932203467795,pathological
-124.612495,100.53308,25.673243,26.533792,21.27575,25.509092,15.380752,12.020615,-5.2591996,-3.4128325,-11.043388,2.7700381,-4.125205,308.75275,0.008758352987421383,2880.3817443771977,pathological
-186.9776,206.14171,-24.465942,-4.5423956,-7.8309197,-0.62317824,-22.96393,21.973713,-12.437532,-2.172309,-7.9607043,-9.934152,6.701555,814.11664,0.021760760613207548,1279.742643077288,pathological
-166.76152,86.281555,26.78286,26.905912,17.586369,18.431452,11.294005,11.722457,2.6389942,5.9498568,-3.0639668,5.1225395,-2.3455002,329.99698,0.01635541248713992,3678.7633646474897,pathological
-281.33368,135.36772,18.380354,40.59896,30.474512,9.05353,-19.821356,-3.7035062,6.5798345,-6.6312175,-15.607329,-9.719336,-0.845645,747.8172,0.017951925135010538,1308.2100439025403,pathological
-110.2024,90.01022,27.00165,23.795197,8.603885,8.150186,-0.37666854,7.262746,0.20138304,7.286985,-4.674423,4.948577,-4.186784,436.1845,0.01095655487804878,3351.596332913592,pathological
-207.06178,90.51214,-35.895508,78.62653,43.679665,33.22342,-34.150227,-30.06481,9.9738035,2.9946988,-25.827765,-5.6887364,-12.651867,933.21924,0.014958079268292682,1900.9361512757973,pathological
-116.404625,92.71372,39.04416,34.79539,20.120882,18.561869,9.143445,12.360896,3.3527458,9.081093,-2.9094136,7.078706,-2.1197093,333.5912,0.008745172050561799,3245.736023333103,pathological
-175.7896,107.6448,-27.976055,98.873795,68.09855,39.375477,-41.42842,11.429159,15.036878,3.3923104,-22.172781,-9.417739,0.2508828,1469.2155,0.020118284761235956,2016.1241578009476,pathological
-107.9527,95.65364,32.602386,27.428959,15.562033,15.325775,4.790918,8.911981,0.40709502,8.171262,-4.0241594,4.38933,-3.3319473,363.1471,0.009330289909638554,3110.1066193833385,pathological
-213.41241,102.304855,-35.538082,94.87491,60.06044,35.904755,-35.01532,-6.736682,14.329037,-9.424013,-25.253359,-2.5061347,-19.870693,919.12054,0.017310452748493976,1854.0509906540449,pathological
-108.40468,95.61807,32.704098,27.482819,15.555667,15.33905,4.7648044,8.924671,0.36605206,8.220428,-3.9801025,4.4840813,-3.249318,363.18756,0.009342447916666666,3107.1409813707846,pathological
-212.33028,102.02936,-35.476715,94.44783,59.751183,35.70225,-34.97976,-6.6903024,14.247706,-9.452741,-25.206762,-2.5822444,-19.77807,942.4448,0.017424242424242425,1867.911836829634,pathological
-190.91246,93.16623,30.144377,30.319332,20.413568,17.33465,10.917303,8.538358,3.9188094,6.1625967,2.2858303,7.2422547,1.0289019,321.5675,0.013303944762323943,3230.2799536166194,pathological
-271.07587,134.55112,10.571906,56.383797,23.390026,25.96283,-17.002426,-0.76911455,1.1083013,-2.0143816,-6.3252497,-8.013599,1.7036134,698.7482,0.023046412174170618,1745.7701775158137,pathological
-104.67432,86.29489,29.651768,27.266514,13.933622,15.048693,9.68445,11.4879,1.9342316,5.668368,-4.831219,3.4163916,-3.8956592,344.94397,0.010187018407534247,3501.955905561092,pathological
-332.3057,135.3297,64.07837,90.10268,20.219522,11.628021,-26.620897,-23.901497,3.9109442,-18.51719,-32.966064,-2.652156,4.264562,378.55646,0.01611328125,784.7458134555651,pathological
-105.53143,90.19059,35.694645,30.771912,18.442144,17.529041,11.317352,11.330515,1.8990997,4.382113,-5.3976855,2.0794032,-4.8842106,299.8819,0.009322916666666667,3516.361612094877,pathological
-282.87292,171.41125,68.84494,56.147747,10.962732,3.262163,-17.977678,-8.42167,12.28196,-10.5403805,-20.389381,8.820481,-2.2920673,350.10977,0.013515625,658.7254221897132,pathological
-127.74801,93.27114,31.9136,31.580256,22.394287,18.673582,11.858682,11.691318,5.5022674,5.06649,-4.274567,2.363842,-4.1996894,304.24997,0.009627971243351064,3275.22368318996,pathological
-299.58405,158.86707,69.10072,71.83207,33.237778,4.350283,-24.612808,-20.129543,9.334824,-6.8457026,-29.421984,-1.4823819,8.690724,355.43558,0.013988738364361703,605.5755797348953,pathological
-129.24213,98.22899,31.2701,25.240856,16.853977,18.357782,11.56695,10.784036,3.8442085,6.2490273,-5.4492164,0.62370086,-5.487275,312.8407,0.00873034513449367,3023.6509106531007,pathological
-314.35358,142.0572,78.44257,77.547264,23.23745,20.455273,-23.089884,-12.773062,10.285971,-9.2625885,-30.30111,-9.31638,1.3141837,279.28192,0.015226339992088608,680.9830285638735,pathological
-27.056553,57.818073,10.642554,19.412624,-4.005995,21.172005,-2.230954,10.771029,0.35275653,0.36327907,2.5089915,-1.4253316,-3.738822,464.30896,0.01941603757022472,5775.221907362043,pathological
-163.90393,154.9017,-40.03311,6.5241156,-58.222843,-1.7023898,-5.954042,13.606083,-19.37341,-22.42029,-6.6957116,6.004506,-16.347496,810.3987,0.0439014220505618,1695.543330784435,pathological
-26.091612,48.721203,15.421518,30.033636,-0.47292596,19.861824,-4.1249566,10.392332,0.53516704,2.1314585,1.3899469,-0.3624574,-4.030101,334.32803,0.04079787795608108,6319.74922187722,pathological
-194.06706,151.1221,10.596872,14.448681,-47.964756,9.117826,-31.873707,13.351491,-2.4678357,-16.427608,-33.420815,10.606165,-3.2507405,716.79553,0.020877322635135136,1836.0545784410097,pathological
-114.94722,57.136868,14.223203,23.895605,-2.755794,17.539392,-5.163084,9.454587,-2.5905805,1.2724676,1.2302206,-1.6187514,-3.6500707,635.17346,0.08318107358870967,5842.069350536799,pathological
-206.72345,158.96727,-3.5826523,2.578286,-52.987465,-6.65124,-6.6995687,-4.1282406,-1.7266343,-18.956135,-20.302082,4.562484,-3.6496894,787.8227,0.024912732712765957,1329.5619284175566,pathological
-33.85761,61.415855,14.723181,23.531553,-5.9451866,18.743717,-2.3867633,9.991387,2.79789,0.8614382,2.1599233,0.6603118,-2.550024,434.2838,0.026463099888392856,5581.930542650281,pathological
-158.39049,160.80331,-22.02492,5.9028144,-51.149544,4.219025,-3.4601884,16.02386,-14.974627,-28.289669,-8.483518,7.816424,-17.095575,827.19257,0.043980189732142856,1601.6417430860981,pathological
-121.811005,46.96644,8.780899,25.309944,-2.2757711,20.444921,-1.9398603,10.397432,2.064001,2.2564864,2.3743432,1.0768048,-1.3869463,547.5628,0.06307687481409875,6200.564740626726,pathological
-284.7857,119.73885,14.15528,29.595493,-0.74970496,-3.956939,-15.336909,-4.134612,0.026484508,-16.979795,-14.625155,-2.5455196,-9.973145,700.11115,0.0199694096647351,1409.6413351037966,pathological
-50.850227,64.40298,3.9400456,18.161346,-4.3381095,18.876442,-6.213446,7.3227587,-2.280224,-1.1261457,0.11748064,-2.8333774,-6.2639217,566.3799,0.02006325792910448,5235.004834423321,pathological
-194.49133,68.647736,-44.797333,105.343834,19.557945,16.964867,-30.461676,-4.8482614,12.415354,-29.618843,-21.812946,-10.936429,5.840141,879.1955,0.013402227145522388,2358.8694152435064,pathological
-27.963083,48.614117,11.730442,36.780106,-0.9865255,22.743343,3.2801607,5.217854,5.625303,-0.14459664,-2.2625623,1.0974487,-4.945303,330.28165,0.061091768568840576,6186.833227849418,pathological
-207.70341,101.86449,-3.3763351,55.41977,53.18208,42.151085,-43.778397,3.7470806,5.7016025,0.41301283,-19.280855,-18.18743,-16.414967,342.07135,0.01065726902173913,1843.5750130123831,pathological
-87.774734,53.169518,16.004297,25.451225,-1.720257,16.056463,-6.2352066,10.340652,-3.151088,2.0776694,0.6465413,-0.7604089,-1.6144054,594.8257,0.09233057776162791,6073.694070010432,pathological
-275.3801,95.58992,-4.575052,64.09612,28.50048,2.6869113,-24.009796,-15.60929,9.272366,-15.917036,-24.301954,-14.924853,-10.662043,322.07996,0.01381381722383721,1263.8167442483982,pathological
-34.27381,66.161804,7.4492764,22.072561,-6.1653333,19.737288,-3.4290285,3.968976,0.5144634,-1.2658135,-2.1093547,-2.5311875,-7.4358664,613.424,0.01847859172077922,5107.634365514678,pathological
-192.74265,81.62156,-30.56914,101.66309,29.248972,5.6623025,-31.349586,1.2994628,15.925886,-22.75378,-24.439484,2.727424,-5.5937705,924.8144,0.012834821428571428,2143.2248916174435,pathological
-94.324295,59.593666,13.090645,31.25827,-2.6255202,20.62787,3.145401,7.501171,6.2558594,4.0983224,2.097926,4.4292073,-0.1985031,447.9629,0.04347846798780488,5350.792252281374,pathological
-235.88312,143.84796,3.4842885,44.873333,12.174165,11.885375,-21.34298,-12.456625,5.2763834,-7.354085,-17.452831,-4.1212997,-9.759282,841.3258,0.03878069196428571,1825.1141290134601,pathological
-52.314964,60.683662,7.9096107,24.907482,-3.2783923,19.647738,-2.3830838,3.3918526,-1.0140991,-3.90979,-4.463403,-5.1224995,-9.048317,468.33652,0.022031037703804348,5107.126036036612,pathological
-265.79977,163.36894,43.271576,42.55227,-2.6184735,-33.257477,-18.674334,-10.255477,-4.4397874,-11.767598,-6.070225,3.4612167,-12.657705,531.1245,0.01204780910326087,728.9577290985294,pathological
-27.997969,52.16524,13.311927,26.52707,-4.813421,18.974356,-4.7656865,6.758852,-1.2616901,-1.8940673,-0.7222118,-1.8601744,-5.5118546,486.745,0.02681910738031915,6152.310794450109,pathological
-266.18277,159.4748,26.721851,33.081326,4.635712,-13.048304,-11.541934,-8.90323,-4.44543,-12.818992,-10.408716,-1.0534761,-12.133206,489.23468,0.011646027260638297,812.4589417761017,pathological
-90.77257,50.83254,10.794362,24.177748,-3.4323905,18.415892,-4.723774,8.060163,-0.42000857,-1.5946016,-0.4931046,-2.7268116,-4.6138783,565.12225,0.07541620163690477,5969.778437584847,pathological
-343.79776,125.80345,48.026512,14.854942,-10.3052,-21.481539,-16.016321,-8.561847,-4.9959016,-10.185251,-11.285379,-10.320612,-18.863398,500.91373,0.015195547816265061,712.5908930792891,pathological
-39.55283,58.427628,12.846435,25.957205,-3.4028137,20.729767,-3.90749,9.536339,0.25194696,-3.0388296,-3.6286764,-5.204937,-9.591819,483.93744,0.024119059244791668,5604.6697649484995,pathological
-268.98166,168.40985,52.351624,39.937016,-2.4418514,-10.264749,-5.2649846,-15.616757,-9.641056,-10.77135,-8.490839,0.3919406,-9.313964,484.82983,0.010976155598958334,748.4112013988362,pathological
-92.01088,127.17864,27.549854,25.173397,-1.9157718,20.039251,-0.16789457,8.249859,0.047155328,2.4506056,6.3238063,5.254326,4.293591,477.8445,0.009745695153061224,2562.4186035170856,pathological
-132.63837,194.59796,-28.275885,15.334206,-60.541508,10.965291,-6.1889133,-4.985229,-17.340025,20.872932,-2.9021313,-7.1752434,-4.721428,1063.4222,0.03578404017857143,1807.3993535658997,pathological
-85.6582,114.26899,42.793552,40.732983,5.438134,22.310421,-4.4308066,11.880771,7.8819394,4.7854075,6.174609,2.7778091,4.824504,294.26144,0.012418815888554216,3072.974046331187,pathological
-139.48843,196.89542,22.719397,14.123201,-55.72332,19.02062,-11.280728,0.42140806,-10.732361,17.391586,0.3746476,4.052502,-4.0627823,768.9585,0.02146672628012048,1629.0644251778488,pathological
-81.03191,142.05147,25.096352,17.75863,3.0889642,26.33409,1.1103228,8.993938,6.4250674,3.9296572,3.2532568,5.2444606,3.1499655,403.9338,0.006214488636363636,2224.6868487264496,pathological
-143.61946,218.12686,-12.717423,13.030744,-50.160477,20.68329,-10.039717,-7.8943405,-3.932647,19.246284,-2.7465792,-19.779606,13.240958,849.8874,0.019686612215909092,1428.9579892785423,pathological
-80.16788,116.865814,32.582985,38.023834,0.053404137,18.980267,-3.3279855,5.6696043,7.3559885,3.715795,5.701773,6.387034,5.229617,456.28406,0.008953936688311688,2799.790626951119,pathological
-155.65413,199.52174,8.057245,10.656022,-65.73702,12.195405,1.7410856,-0.6729792,-24.205015,14.96294,7.9377704,-0.18368687,-6.198019,787.332,0.022416548295454544,1508.5395027883587,pathological
-185.53264,95.32952,23.334297,29.392124,2.0505724,25.595228,2.5633743,10.867,6.7119713,4.279927,7.1771245,5.7531343,4.437769,378.20074,0.016400394402804643,3351.215625699247,pathological
-235.1583,164.3307,7.4021854,55.361282,-4.1984873,7.936299,-18.53164,-12.431591,11.232343,12.98535,-6.768094,-15.107579,-3.7945237,750.3742,0.020899666216493435,1599.8550871881469,pathological
-128.06787,128.19919,14.187713,22.028366,0.8762729,21.996368,2.9576342,6.046292,0.5779926,2.0622983,2.0377734,2.2804062,0.25966305,398.32935,0.008305763711734694,2001.1219724863906,pathological
-177.79312,122.188835,-25.16747,98.813965,6.8425574,15.193978,-46.007313,-13.107785,18.20283,5.1290517,-12.194287,-31.156477,-6.878339,786.0745,0.0192073899872449,2015.4260886904706,pathological
-91.77746,124.097275,37.676647,38.98679,7.6905446,27.499977,1.0483205,7.128454,9.995504,6.571092,3.831521,1.7643418,2.0157132,283.04498,0.0106687617481203,2587.6299691945123,pathological
-177.50851,142.41602,30.4136,103.55586,20.781746,29.592138,-41.20391,-23.035963,40.604794,26.772898,-20.845005,-19.511631,-2.212239,337.78696,0.01215563322368421,1625.575933877363,pathological
-99.98249,130.33086,33.84998,22.985977,-2.7069886,21.738745,5.461762,13.080322,1.8220657,1.2311027,5.059715,4.5654926,1.2830327,380.72745,0.010476631030701754,2376.1245891949297,pathological
-157.57521,132.32831,-14.742225,89.50733,28.7366,31.923185,-35.904514,-9.23413,15.007122,2.982317,0.3145285,-22.89082,-6.6236176,439.99158,0.01861465186403509,1998.09777393662,pathological
-112.50412,125.42788,8.987477,26.266613,2.4239547,21.190908,0.0709937,3.465769,1.3338842,0.60551167,1.4156762,2.6626835,1.9074936,375.29413,0.008314098011363636,2301.443528844117,pathological
